시도,시군구,업종,당월
강원특별자치도,영월군,동물병원,0
강원특별자치도,영월군,목욕탕,5
강원특별자치도,영월군,문구점,8
강원특별자치도,영월군,미용실,67
강원특별자치도,영월군,법무사,8
강원특별자치도,영월군,변호사,5
강원특별자치도,영월군,부동산중개업,43
강원특별자치도,영월군,분식점,42
강원특별자치도,영월군,사진촬영업,6
강원특별자치도,영월군,생선가게,9
강원특별자치도,영월군,서점,0
강원특별자치도,영월군,세무사,6
강원특별자치도,영월군,세탁소,20
강원특별자치도,영월군,슈퍼마켓,33
강원특별자치도,영월군,스포츠교육기관,11
강원특별자치도,영월군,스포츠시설운영업,4
강원특별자치도,영월군,스포츠용품점,19
강원특별자치도,영월군,시계ㆍ귀금속점,4
강원특별자치도,영월군,식료품가게,168
강원특별자치도,영월군,신발가게,6
강원특별자치도,영월군,실내스크린골프점,5
강원특별자치도,영월군,실내장식가게,28
강원특별자치도,영월군,실외골프연습장,0
강원특별자치도,영월군,안경점,3
강원특별자치도,영월군,안과의원,0
강원특별자치도,영월군,애완용품점,6
강원특별자치도,영월군,약국,18
강원특별자치도,영월군,여관ㆍ모텔,33
강원특별자치도,영월군,여행사,11
강원특별자치도,영월군,예술학원,13
강원특별자치도,영월군,예식장,0
강원특별자치도,영월군,옷가게,54
강원특별자치도,영월군,의료용품가게,3
강원특별자치도,영월군,이발소,23
강원특별자치도,영월군,일반외과의원,3
강원특별자치도,영월군,일식음식점,6
강원특별자치도,영월군,자동차수리점,46
강원특별자치도,영월군,자전거판매점,0
강원특별자치도,영월군,장난감가게,3
강원특별자치도,영월군,정육점,39
강원특별자치도,영월군,제과점,18
강원특별자치도,영월군,종합병원,4
강원특별자치도,영월군,주유소,26
강원특별자치도,영월군,주차장운영업,0
강원특별자치도,영월군,중고차판매점,0
강원특별자치도,영월군,중식음식점,27
강원특별자치도,영월군,채소가게,87
강원특별자치도,영월군,철물점,12
강원특별자치도,영월군,치과의원,6
강원특별자치도,영월군,침구ㆍ커튼가게,8
강원특별자치도,영월군,커피음료점,57
강원특별자치도,영월군,컴퓨터판매점,5
강원특별자치도,영월군,통신판매업,152
강원특별자치도,영월군,패스트푸드점,35
강원특별자치도,영월군,펜션ㆍ게스트하우스,230
강원특별자치도,영월군,편의점,37
강원특별자치도,영월군,피부관리업,13
강원특별자치도,영월군,한방병원ㆍ한의원,6
강원특별자치도,영월군,한식음식점,581
강원특별자치도,영월군,헬스클럽,8
강원특별자치도,영월군,호프주점,8
강원특별자치도,영월군,화장품가게,19
강원특별자치도,영월군,휴대폰가게,6
강원특별자치도,원주시,LPG 충전소,10
강원특별자치도,원주시,pc방,69
강원특별자치도,원주시,가구점,92
강원특별자치도,원주시,가전제품수리점,220
강원특별자치도,원주시,가전제품판매점,117
강원특별자치도,원주시,간이주점,43
강원특별자치도,원주시,간판광고물업,93
강원특별자치도,원주시,감정평가사,19
강원특별자치도,원주시,건강보조식품가게,124
강원특별자치도,원주시,건어물가게,29
강원특별자치도,원주시,건축사,94
강원특별자치도,원주시,결혼상담소,7
강원특별자치도,원주시,곡물가게,37
강원특별자치도,원주시,공인노무사,6
강원특별자치도,원주시,공인회계사,5
강원특별자치도,원주시,과일가게,68
강원특별자치도,원주시,교습소ㆍ공부방,415
강원특별자치도,원주시,교습학원,426
강원특별자치도,원주시,구내식당,90
강원특별자치도,원주시,기술ㆍ직업훈련학원,209
강원특별자치도,원주시,기술사,11
강원특별자치도,원주시,기타외국식음식점,222
강원특별자치도,원주시,기타음식점,143
강원특별자치도,원주시,기타일반의원,22
강원특별자치도,원주시,꽃가게,190
강원특별자치도,원주시,내과ㆍ소아과의원,81
강원특별자치도,원주시,노래방,192
강원특별자치도,원주시,담배ㆍ복권소매업,90
강원특별자치도,원주시,당구장,131
강원특별자치도,원주시,독서실,40
강원특별자치도,원주시,동물병원,24
강원특별자치도,원주시,목욕탕,27
강원특별자치도,원주시,문구점,68
강원특별자치도,원주시,미용실,971
강원특별자치도,원주시,법무사,45
강원특별자치도,원주시,변리사,0
강원특별자치도,원주시,변호사,40
강원특별자치도,원주시,부동산중개업,972
강원특별자치도,원주시,분식점,328
강원특별자치도,원주시,사진촬영업,123
강원특별자치도,원주시,산부인과의원,11
강원특별자치도,원주시,생선가게,59
강원특별자치도,원주시,서점,81
강원특별자치도,원주시,성형외과의원,7
강원특별자치도,원주시,세무사,57
강원특별자치도,원주시,세탁소,214
강원특별자치도,원주시,슈퍼마켓,196
강원특별자치도,원주시,스포츠교육기관,253
강원특별자치도,원주시,스포츠시설운영업,80
강원특별자치도,원주시,스포츠용품점,179
강원특별자치도,원주시,시계ㆍ귀금속점,45
강원특별자치도,원주시,식료품가게,421
강원특별자치도,원주시,신경정신과의원,12
강원특별자치도,원주시,신발가게,44
강원특별자치도,원주시,실내스크린골프점,74
강원특별자치도,원주시,실내장식가게,544
강원특별자치도,원주시,실외골프연습장,22
강원특별자치도,원주시,안경점,60
강원특별자치도,원주시,안과의원,9
강원특별자치도,원주시,애완용품점,106
강원특별자치도,원주시,약국,183
강원특별자치도,원주시,여관ㆍ모텔,162
강원특별자치도,원주시,여행사,85
강원특별자치도,원주시,예술학원,250
강원특별자치도,원주시,예식장,7
강원특별자치도,원주시,옷가게,707
강원특별자치도,원주시,의료용품가게,82
강원특별자치도,원주시,이륜자동차판매점,15
강원특별자치도,원주시,이발소,99
강원특별자치도,원주시,이비인후과의원,18
강원특별자치도,원주시,일반외과의원,38
강원특별자치도,원주시,일식음식점,135
강원특별자치도,원주시,자동차수리점,448
강원특별자치도,원주시,자전거판매점,21
강원특별자치도,원주시,장난감가게,22
강원특별자치도,원주시,정육점,194
강원특별자치도,원주시,제과점,167
강원특별자치도,원주시,종합병원,23
강원특별자치도,원주시,주유소,100
강원특별자치도,원주시,주차장운영업,74
강원특별자치도,원주시,중고차판매점,82
강원특별자치도,원주시,중식음식점,245
강원특별자치도,원주시,채소가게,136
강원특별자치도,원주시,철물점,81
강원특별자치도,원주시,치과의원,112
강원특별자치도,원주시,침구ㆍ커튼가게,94
강원특별자치도,원주시,커피음료점,753
강원특별자치도,원주시,컴퓨터판매점,59
강원특별자치도,원주시,통신판매업,2909
강원특별자치도,원주시,패스트푸드점,441
강원특별자치도,원주시,펜션ㆍ게스트하우스,148
강원특별자치도,원주시,편의점,482
강원특별자치도,원주시,피부ㆍ비뇨기과의원,25
강원특별자치도,원주시,피부관리업,520
강원특별자치도,원주시,한방병원ㆍ한의원,117
강원특별자치도,원주시,한식음식점,4063
강원특별자치도,원주시,헬스클럽,83
강원특별자치도,원주시,호프주점,174
강원특별자치도,원주시,화장품가게,281
강원특별자치도,원주시,휴대폰가게,193
강원특별자치도,인제군,LPG 충전소,7
강원특별자치도,인제군,pc방,20
강원특별자치도,인제군,가구점,5
강원특별자치도,인제군,가전제품수리점,3
강원특별자치도,인제군,가전제품판매점,8
강원특별자치도,인제군,간이주점,6
강원특별자치도,인제군,간판광고물업,11
강원특별자치도,인제군,건강보조식품가게,15
강원특별자치도,인제군,건어물가게,42
강원특별자치도,인제군,건축사,8
강원특별자치도,인제군,곡물가게,17
강원특별자치도,인제군,과일가게,14
강원특별자치도,인제군,교습소ㆍ공부방,24
강원특별자치도,인제군,교습학원,17
강원특별자치도,인제군,구내식당,17
강원특별자치도,인제군,기술ㆍ직업훈련학원,15
강원특별자치도,인제군,기술사,0
강원특별자치도,인제군,기타외국식음식점,19
강원특별자치도,인제군,기타음식점,35
강원특별자치도,인제군,꽃가게,17
강원특별자치도,인제군,내과ㆍ소아과의원,3
강원특별자치도,인제군,노래방,8
강원특별자치도,인제군,담배ㆍ복권소매업,10
강원특별자치도,인제군,당구장,28
강원특별자치도,인제군,독서실,0
강원특별자치도,인제군,동물병원,3
강원특별자치도,인제군,목욕탕,5
강원특별자치도,인제군,문구점,12
강원특별자치도,인제군,미용실,60
강원특별자치도,인제군,법무사,5
강원특별자치도,인제군,변호사,0
강원특별자치도,인제군,부동산중개업,34
강원특별자치도,인제군,분식점,47
강원특별자치도,인제군,사진촬영업,8
강원특별자치도,인제군,생선가게,7
강원특별자치도,인제군,서점,5
강원특별자치도,인제군,세무사,0
강원특별자치도,인제군,세탁소,17
강원특별자치도,인제군,슈퍼마켓,18
강원특별자치도,인제군,스포츠교육기관,15
강원특별자치도,인제군,스포츠시설운영업,0
강원특별자치도,인제군,스포츠용품점,22
강원특별자치도,인제군,시계ㆍ귀금속점,6
강원특별자치도,인제군,식료품가게,117
강원특별자치도,인제군,신경정신과의원,0
강원특별자치도,인제군,신발가게,6
강원특별자치도,인제군,실내스크린골프점,5
강원특별자치도,인제군,실내장식가게,29
강원특별자치도,인제군,실외골프연습장,0
강원특별자치도,인제군,안경점,6
강원특별자치도,인제군,애완용품점,4
강원특별자치도,인제군,약국,13
강원특별자치도,인제군,여관ㆍ모텔,52
강원특별자치도,인제군,여행사,10
강원특별자치도,인제군,예술학원,17
강원특별자치도,인제군,예식장,0
강원특별자치도,인제군,옷가게,38
강원특별자치도,인제군,의료용품가게,0
강원특별자치도,인제군,이륜자동차판매점,5
강원특별자치도,인제군,이발소,17
강원특별자치도,인제군,일식음식점,10
강원특별자치도,인제군,자동차수리점,40
강원특별자치도,인제군,자전거판매점,0
강원특별자치도,인제군,장난감가게,0
강원특별자치도,인제군,정육점,19
강원특별자치도,인제군,제과점,16
강원특별자치도,인제군,종합병원,0
