업종,시도,시군구,당월,전월,전년동월
건강보조식품가게,경기도,양평군,37,38,42
건강보조식품가게,충청북도,청주시 상당구,58,56,57
건강보조식품가게,충청북도,청주시 서원구,59,57,53
건강보조식품가게,충청북도,청주시 흥덕구,64,65,66
건강보조식품가게,충청북도,청주시 청원구,40,42,41
건강보조식품가게,충청북도,충주시,70,70,69
건강보조식품가게,충청북도,제천시,49,50,51
건강보조식품가게,충청북도,보은군,12,12,12
건강보조식품가게,충청북도,옥천군,17,17,17
건강보조식품가게,충청북도,영동군,22,22,21
건강보조식품가게,충청북도,증평군,16,16,23
건강보조식품가게,충청북도,진천군,23,22,20
건강보조식품가게,충청북도,괴산군,10,10,11
건강보조식품가게,충청북도,음성군,30,31,30
건강보조식품가게,충청북도,단양군,15,14,15
건강보조식품가게,충청남도,천안시 동남구,78,77,71
건강보조식품가게,충청남도,천안시 서북구,106,105,85
건강보조식품가게,충청남도,공주시,36,35,38
건강보조식품가게,충청남도,보령시,25,25,29
건강보조식품가게,충청남도,아산시,84,82,69
건강보조식품가게,충청남도,서산시,51,50,53
건강보조식품가게,충청남도,논산시,39,38,45
건강보조식품가게,충청남도,계룡시,12,12,7
건강보조식품가게,충청남도,당진시,45,44,43
건강보조식품가게,충청남도,금산군,689,684,694
건강보조식품가게,충청남도,부여군,21,20,19
건강보조식품가게,충청남도,서천군,13,12,15
건강보조식품가게,충청남도,청양군,21,21,24
건강보조식품가게,충청남도,홍성군,31,32,32
건강보조식품가게,충청남도,예산군,37,37,37
건강보조식품가게,충청남도,태안군,17,17,19
건강보조식품가게,전라북도,전주시 완산구,149,150,155
건강보조식품가게,전라북도,전주시 덕진구,99,97,97
건강보조식품가게,전라북도,군산시,91,91,87
건강보조식품가게,전라북도,익산시,111,111,111
건강보조식품가게,전라북도,정읍시,33,33,39
건강보조식품가게,전라북도,남원시,46,46,45
건강보조식품가게,전라북도,김제시,25,25,23
건강보조식품가게,전라북도,완주군,32,33,32
건강보조식품가게,전라북도,진안군,80,79,81
건강보조식품가게,전라북도,무주군,15,14,16
건강보조식품가게,전라북도,장수군,10,10,9
건강보조식품가게,전라북도,임실군,9,9,10
건강보조식품가게,전라북도,순창군,12,12,14
건강보조식품가게,전라북도,고창군,17,17,21
건강보조식품가게,전라북도,부안군,18,18,17
건강보조식품가게,전라남도,목포시,78,77,82
건강보조식품가게,전라남도,여수시,57,58,54
건강보조식품가게,전라남도,순천시,76,74,85
건강보조식품가게,전라남도,나주시,36,36,37
건강보조식품가게,전라남도,광양시,50,51,50
건강보조식품가게,전라남도,담양군,15,15,17
건강보조식품가게,전라남도,곡성군,8,8,8
건강보조식품가게,전라남도,구례군,15,15,15
건강보조식품가게,전라남도,고흥군,12,12,10
건강보조식품가게,전라남도,보성군,17,17,19
건강보조식품가게,전라남도,화순군,23,23,26
건강보조식품가게,전라남도,장흥군,25,25,26
건강보조식품가게,전라남도,강진군,9,9,10
건강보조식품가게,전라남도,해남군,18,18,18
건강보조식품가게,전라남도,영암군,11,12,14
건강보조식품가게,전라남도,무안군,24,24,24
건강보조식품가게,전라남도,함평군,13,13,16
건강보조식품가게,전라남도,영광군,18,18,14
건강보조식품가게,전라남도,장성군,19,17,16
건강보조식품가게,전라남도,완도군,12,12,12
건강보조식품가게,전라남도,진도군,11,11,12
건강보조식품가게,전라남도,신안군,4,4,4
건강보조식품가게,경상북도,포항시 남구,54,53,54
건강보조식품가게,경상북도,포항시 북구,100,100,100
건강보조식품가게,경상북도,경주시,74,75,77
건강보조식품가게,경상북도,김천시,38,39,37
건강보조식품가게,경상북도,안동시,51,52,57
건강보조식품가게,경상북도,구미시,101,102,114
건강보조식품가게,경상북도,영주시,294,293,294
건강보조식품가게,경상북도,영천시,32,31,24
건강보조식품가게,경상북도,상주시,33,34,35
건강보조식품가게,경상북도,문경시,39,39,40
건강보조식품가게,경상북도,경산시,45,44,45
건강보조식품가게,경상북도,의성군,14,13,16
건강보조식품가게,경상북도,청송군,8,8,9
건강보조식품가게,경상북도,영양군,7,7,8
건강보조식품가게,경상북도,영덕군,8,8,8
건강보조식품가게,경상북도,청도군,6,5,5
건강보조식품가게,경상북도,고령군,7,7,5
건강보조식품가게,경상북도,성주군,12,13,11
건강보조식품가게,경상북도,칠곡군,26,26,25
건강보조식품가게,경상북도,예천군,15,15,17
건강보조식품가게,경상북도,봉화군,10,10,12
건강보조식품가게,경상북도,울진군,9,9,10
건강보조식품가게,경상북도,울릉군,4,4,4
건강보조식품가게,경상남도,창원시 의창구,82,82,82
건강보조식품가게,경상남도,창원시 성산구,73,73,72
건강보조식품가게,경상남도,창원시 마산합포구,60,58,60
건강보조식품가게,경상남도,창원시 마산회원구,64,63,59
건강보조식품가게,경상남도,창원시 진해구,50,50,53
건강보조식품가게,경상남도,진주시,150,148,154
건강보조식품가게,경상남도,통영시,38,38,34
건강보조식품가게,경상남도,사천시,38,37,35
건강보조식품가게,경상남도,김해시,141,142,135
건강보조식품가게,경상남도,밀양시,28,28,28
건강보조식품가게,경상남도,거제시,48,48,56
건강보조식품가게,경상남도,양산시,87,86,82
건강보조식품가게,경상남도,의령군,7,7,9
건강보조식품가게,경상남도,함안군,13,13,13
건강보조식품가게,경상남도,창녕군,30,30,27
건강보조식품가게,경상남도,고성군,13,13,13
건강보조식품가게,경상남도,남해군,24,24,25
건강보조식품가게,경상남도,하동군,27,28,27
건강보조식품가게,경상남도,산청군,27,29,29
건강보조식품가게,경상남도,함양군,20,20,23
건강보조식품가게,경상남도,거창군,26,26,26
건강보조식품가게,경상남도,합천군,13,12,13
건강보조식품가게,제주특별자치도,제주시,162,160,147
건강보조식품가게,제주특별자치도,서귀포시,50,49,49
건강보조식품가게,강원특별자치도,춘천시,89,88,89
건강보조식품가게,강원특별자치도,원주시,124,126,121
건강보조식품가게,강원특별자치도,강릉시,62,62,56
건강보조식품가게,강원특별자치도,동해시,31,31,30
건강보조식품가게,강원특별자치도,태백시,18,18,16
건강보조식품가게,강원특별자치도,속초시,21,20,20
건강보조식품가게,강원특별자치도,삼척시,20,21,24
건강보조식품가게,강원특별자치도,홍천군,23,24,25
건강보조식품가게,강원특별자치도,횡성군,16,16,22
건강보조식품가게,강원특별자치도,영월군,22,21,20
건강보조식품가게,강원특별자치도,평창군,18,17,19
건강보조식품가게,강원특별자치도,정선군,23,23,19
건강보조식품가게,강원특별자치도,철원군,26,25,24
건강보조식품가게,강원특별자치도,화천군,10,10,12
건강보조식품가게,강원특별자치도,양구군,9,9,9
건강보조식품가게,강원특별자치도,인제군,15,15,16
건강보조식품가게,강원특별자치도,고성군,7,7,6
건강보조식품가게,강원특별자치도,양양군,9,9,14
건어물가게,서울특별시,종로구,10,10,9
건어물가게,서울특별시,중구,96,96,96
건어물가게,서울특별시,용산구,10,10,9
건어물가게,서울특별시,성동구,12,12,15
건어물가게,서울특별시,광진구,19,19,21
건어물가게,서울특별시,동대문구,60,61,57
건어물가게,서울특별시,중랑구,38,37,40
건어물가게,서울특별시,성북구,21,22,24
건어물가게,서울특별시,강북구,33,33,32
건어물가게,서울특별시,도봉구,26,26,28
건어물가게,서울특별시,노원구,25,25,26
건어물가게,서울특별시,은평구,34,33,38
건어물가게,서울특별시,서대문구,24,24,28
건어물가게,서울특별시,마포구,17,17,19
건어물가게,서울특별시,양천구,32,32,32
건어물가게,서울특별시,강서구,36,35,38
건어물가게,서울특별시,구로구,35,35,33
건어물가게,서울특별시,금천구,31,31,27
건어물가게,서울특별시,영등포구,26,26,27
건어물가게,서울특별시,동작구,40,40,43
건어물가게,서울특별시,관악구,24,25,28
건어물가게,서울특별시,서초구,14,14,15
건어물가게,서울특별시,강남구,19,19,18
건어물가게,서울특별시,송파구,71,70,63
건어물가게,서울특별시,강동구,37,37,35
건어물가게,부산광역시,중구,95,95,93
건어물가게,부산광역시,서구,19,19,20
건어물가게,부산광역시,동구,13,13,15
건어물가게,부산광역시,영도구,10,10,12
건어물가게,부산광역시,부산진구,67,70,71
건어물가게,부산광역시,동래구,33,33,38
건어물가게,부산광역시,남구,26,26,24
건어물가게,부산광역시,북구,25,25,24
건어물가게,부산광역시,해운대구,29,29,30
건어물가게,부산광역시,사하구,24,23,25
건어물가게,부산광역시,금정구,22,22,22
건어물가게,부산광역시,강서구,11,11,12
건어물가게,부산광역시,연제구,14,15,14
건어물가게,부산광역시,수영구,36,36,36
건어물가게,부산광역시,사상구,20,22,22
건어물가게,부산광역시,기장군,112,112,108
건어물가게,대구광역시,중구,41,40,41
건어물가게,대구광역시,동구,12,11,11
건어물가게,대구광역시,서구,11,11,9
건어물가게,대구광역시,남구,19,19,22
건어물가게,대구광역시,북구,44,44,44
건어물가게,대구광역시,수성구,22,21,13
건어물가게,대구광역시,달서구,27,27,28
건어물가게,대구광역시,달성군,12,12,11
건어물가게,대구광역시,군위군,0,0,0
건어물가게,인천광역시,중구,66,66,69
건어물가게,인천광역시,동구,12,12,10
건어물가게,인천광역시,미추홀구,51,50,50
건어물가게,인천광역시,연수구,16,16,21
건어물가게,인천광역시,남동구,123,121,128
건어물가게,인천광역시,부평구,37,38,38
건어물가게,인천광역시,계양구,25,24,20
건어물가게,인천광역시,서구,44,43,43
건어물가게,인천광역시,강화군,49,49,47
건어물가게,인천광역시,옹진군,10,10,11
건어물가게,광주광역시,동구,41,41,39
건어물가게,광주광역시,서구,53,53,59
건어물가게,광주광역시,남구,17,17,18
건어물가게,광주광역시,북구,38,37,38
건어물가게,광주광역시,광산구,25,25,23
건어물가게,대전광역시,동구,31,31,34
건어물가게,대전광역시,중구,22,22,26
건어물가게,대전광역시,서구,39,38,44
건어물가게,대전광역시,유성구,23,25,22
건어물가게,대전광역시,대덕구,20,20,19
건어물가게,울산광역시,중구,28,28,27
건어물가게,울산광역시,남구,41,41,38
건어물가게,울산광역시,동구,26,27,28
건어물가게,울산광역시,북구,15,15,16
건어물가게,울산광역시,울주군,29,28,29
건어물가게,세종특별자치시,세종시,19,19,22
건어물가게,경기도,수원시 장안구,18,18,15
건어물가게,경기도,수원시 권선구,18,17,17
건어물가게,경기도,수원시 팔달구,21,21,21
건어물가게,경기도,수원시 영통구,14,14,12
건어물가게,경기도,성남시 수정구,12,12,12
건어물가게,경기도,성남시 중원구,45,45,46
건어물가게,경기도,성남시 분당구,18,16,13
건어물가게,경기도,의정부시,46,46,47
건어물가게,경기도,안양시 만안구,28,27,25
건어물가게,경기도,안양시 동안구,16,15,14
건어물가게,경기도,부천시,90,91,95
건어물가게,경기도,광명시,38,38,41
건어물가게,경기도,평택시,54,53,49
건어물가게,경기도,동두천시,14,14,14
건어물가게,경기도,안산시 상록구,18,19,20
건어물가게,경기도,안산시 단원구,31,30,31
건어물가게,경기도,고양시 덕양구,23,23,22
건어물가게,경기도,고양시 일산동구,10,10,12
건어물가게,경기도,고양시 일산서구,14,14,14
건어물가게,경기도,구리시,15,15,16
건어물가게,경기도,남양주시,38,36,36
건어물가게,경기도,오산시,16,15,16
건어물가게,경기도,시흥시,68,68,72
건어물가게,경기도,군포시,19,19,16
건어물가게,경기도,의왕시,8,8,9
건어물가게,경기도,하남시,29,29,29
건어물가게,경기도,용인시 처인구,20,21,22
